t,x,y,z,roll,pitch,yaw
3.934325623512268066e+01,3.813748481106076227e-01,8.717874167617810366e-02,1.065180126654800441e+00,7.847285118447959462e+01,-8.786279663175703547e+01,1.033239022083030250e+02
3.936762094497680664e+01,3.813609976164977766e-01,8.753786228291950133e-02,1.064984873994531789e+00,7.846753201277923040e+01,-8.792965929567296257e+01,1.033526004780288332e+02
3.938244843482971191e+01,3.814201989515442759e-01,8.797786578493237142e-02,1.064875846607525878e+00,7.748941546645090739e+01,-8.803853265731386557e+01,1.043336975261810409e+02
3.940977263450622559e+01,3.813784183059285016e-01,8.843470566013715561e-02,1.064578376480778577e+00,7.630243737098176382e+01,-8.821084288703323750e+01,1.055057389690359173e+02
3.941957449913024902e+01,3.813795877935934331e-01,8.850896300052878141e-02,1.064547122866175366e+00,7.611211442534599314e+01,-8.823199785936623130e+01,1.056967921176824774e+02
3.944560742378234863e+01,3.813819234822421467e-01,8.865750787604265160e-02,1.064484703469992688e+00,7.571747122690644005e+01,-8.827424526535440918e+01,1.060928956529958214e+02
3.945589542388916016e+01,3.814319113021878982e-01,8.871983500652638743e-02,1.064562843489381017e+00,7.570758184673040603e+01,-8.825048448633988585e+01,1.061228188636811041e+02
3.947500777244567871e+01,3.815347934484475401e-01,8.898060600222379435e-02,1.064611464671731733e+00,7.587467042984751231e+01,-8.823311719405887743e+01,1.059934345335364867e+02
3.949414730072021484e+01,3.815563968771544801e-01,8.922871776290905443e-02,1.064304062720635491e+00,7.834694073398388525e+01,-8.822597600741796953e+01,1.035332295582952327e+02
3.951456642150878906e+01,3.815013931946667491e-01,8.938263744244058506e-02,1.063661957958095261e+00,8.256767162720136355e+01,-8.821688786792404358e+01,9.924977259048647227e+01
3.953475522994995117e+01,3.811899570688447314e-01,8.966187489967136770e-02,1.062574974821330454e+00,8.894699914114961814e+01,-8.823204220337800052e+01,9.280627208353263313e+01
3.954890966415405273e+01,3.809022055371976689e-01,9.004341592746878398e-02,1.060848150080763386e+00,9.895191226002147289e+01,-8.821802092348141855e+01,8.271952219771651471e+01
3.956862306594848633e+01,3.804983815548460546e-01,9.062198288829413639e-02,1.059136891397078672e+00,1.085847916171918683e+02,-8.815638722521603654e+01,7.307045544548041960e+01
3.958363819122314453e+01,3.797963197767318944e-01,9.212559299656790379e-02,1.056143315955006656e+00,1.228061313083060355e+02,-8.791088537388831980e+01,5.894829287075752688e+01
3.960379528999328613e+01,3.791546459092285382e-01,9.289687422254233606e-02,1.053448114936355040e+00,1.321377003218626953e+02,-8.754319749181321697e+01,4.957409034148031424e+01
3.962685942649841309e+01,3.772776517922789008e-01,9.602314931433644785e-02,1.045531315785636295e+00,1.444888270597644748e+02,-8.601292402701076867e+01,3.741149231886598159e+01
3.964170455932617188e+01,3.767732527927230013e-01,9.641807024928998604e-02,1.043082938810218740e+00,1.476951561613351487e+02,-8.545937941265286497e+01,3.420976992482027157e+01
3.966080379486083984e+01,3.750987343892178139e-01,9.873851306406804251e-02,1.035629842460596528e+00,1.540954130056827864e+02,-8.385572592535760350e+01,2.799975304281661437e+01
3.967656254768371582e+01,3.730255480993613926e-01,1.008112034943458024e-01,1.027686487547232685e+00,1.586031477579771263e+02,-8.203381083936484686e+01,2.371232370220792518e+01
3.969493150711059570e+01,3.713782844652762094e-01,1.025719155281496348e-01,1.022223273668445342e+00,1.611149164001282656e+02,-8.089162544378739028e+01,2.138465159840533047e+01
3.971648430824279785e+01,3.687300997815697312e-01,1.053019919721618070e-01,1.014055880753041095e+00,1.637830669436990831e+02,-7.937950255972198477e+01,1.894829955658452647e+01
3.973409104347229004e+01,3.657199919278464328e-01,1.070525609227380159e-01,1.005959068988727889e+00,1.665115646156463640e+02,-7.789014730916969143e+01,1.610605312592587168e+01
3.975913977622985840e+01,3.624136784417749668e-01,1.085432640608616217e-01,9.975617813608975704e-01,1.695309032591411551e+02,-7.624415676839409173e+01,1.280479085455812616e+01
3.977106332778930664e+01,3.589861209408477527e-01,1.103443519057805550e-01,9.893365717133522086e-01,1.723059992008499819e+02,-7.476165825305001533e+01,9.723363545621342752e+00
3.979398846626281738e+01,3.560633493970363217e-01,1.121537865624652325e-01,9.827207679540058693e-01,1.741397942076634990e+02,-7.366323683708398562e+01,7.634845984381912309e+00
3.981076216697692871e+01,3.526924414502176641e-01,1.145610044183515974e-01,9.756105363875410275e-01,1.755966586927804371e+02,-7.241090046595520846e+01,6.003373288589771484e+00
3.982954072952270508e+01,3.490511632970613176e-01,1.171717709915067046e-01,9.685880111057439956e-01,1.767206228298958308e+02,-7.104100511846199595e+01,4.791220838913357483e+00
3.985687017440795898e+01,3.451400812680729402e-01,1.200886933055637790e-01,9.613668849140419859e-01,1.773198652034470513e+02,-6.944846493253501762e+01,4.268969359811110920e+00
3.987447381019592285e+01,3.384505093293336264e-01,1.252497931980368628e-01,9.510043200535851504e-01,1.793347819533243523e+02,-6.742394241580089442e+01,2.457667174697979462e+00
3.989490580558776855e+01,3.377949287193757755e-01,1.273934024867979797e-01,9.489864889790586844e-01,1.795035254732134717e+02,-6.690361614897756226e+01,2.530532461716104908e+00
3.990918254852294922e+01,3.345575019764287505e-01,1.312538775728753770e-01,9.438757722815782625e-01,-1.796054403896952181e+02,-6.602755327974453792e+01,1.915096043807532178e+00
3.993369174003601074e+01,3.325457751949416618e-01,1.336563062508320798e-01,9.408491076368120654e-01,-1.792138196860375672e+02,-6.550094289994348173e+01,1.701371436415599625e+00
3.995495247840881348e+01,3.294953340001551823e-01,1.369947678723489881e-01,9.362803361666776070e-01,-1.791121898945192186e+02,-6.458920858726482095e+01,1.737365469262702300e+00
3.997238612174987793e+01,3.264424488511838973e-01,1.392829661796630425e-01,9.316807210463093902e-01,-1.791247301939620513e+02,-6.353773779984399539e+01,1.617249532498951092e+00
3.999318814277648926e+01,3.236583457765457306e-01,1.412352001312537075e-01,9.273946556582035594e-01,-1.791580772751519817e+02,-6.246451553583118965e+01,1.505132250845428121e+00
4.001144790649414062e+01,3.206060059468222034e-01,1.430457543843754453e-01,9.227698315687155040e-01,-1.790848718449290686e+02,-6.121838378044068918e+01,1.301468183300446224e+00
4.003069496154785156e+01,3.175796684450643004e-01,1.448221538710876277e-01,9.185096606554044030e-01,-1.788786851931934052e+02,-6.002430570220149519e+01,1.018206296803715993e+00
4.005117225646972656e+01,3.149725521776680637e-01,1.470620373557511851e-01,9.150794130782510249e-01,-1.785553718085715218e+02,-5.925682811064231714e+01,8.095243182562550377e-01
4.007456755638122559e+01,3.121683152163622910e-01,1.493469274318044160e-01,9.118908597203394528e-01,-1.784228428437563423e+02,-5.858123895436658302e+01,7.773659376016481826e-01
4.009639263153076172e+01,3.092210177395280923e-01,1.515595380059691633e-01,9.086010059199791655e-01,-1.786150782746135803e+02,-5.782308985248536004e+01,1.032915385691822951e+00
4.011979937553405762e+01,3.047010354713797220e-01,1.555747860702467733e-01,9.036060375652877896e-01,-1.785007604255559954e+02,-5.673595968357160757e+01,1.181493518339550741e+00
4.013773632049560547e+01,3.031146533008586830e-01,1.559180499194506575e-01,9.014767192653119210e-01,-1.789365562976682895e+02,-5.612231567657117637e+01,1.528350645968602484e+00
4.015214872360229492e+01,2.998466680223982328e-01,1.580177344611826407e-01,8.978983860151371621e-01,-1.788967438086572201e+02,-5.518407487561781011e+01,1.636439520465398090e+00
4.017951393127441406e+01,2.946585329388440311e-01,1.629740297233105428e-01,8.925011583116123637e-01,-1.779368031473313181e+02,-5.374024078321517806e+01,8.740097655925488374e-01
4.019717025756835938e+01,2.894051701138591337e-01,1.647918872605665663e-01,8.865536191585030590e-01,-1.782200764804697712e+02,-5.191715421967877120e+01,8.384062587662255428e-01
4.021579146385192871e+01,2.876724272048798436e-01,1.643131830559830531e-01,8.844773989724017405e-01,-1.784332283549282749e+02,-5.124181055119663597e+01,6.451620303815772672e-01
4.024076557159423828e+01,2.832261485595328754e-01,1.660756723224453002e-01,8.799275650861252407e-01,-1.787500134887995102e+02,-5.010137862578970669e+01,7.852386816537320069e-01
4.025900483131408691e+01,2.789404465197238281e-01,1.685866577959673762e-01,8.759487003110467684e-01,-1.785107004920398595e+02,-4.907720917753581347e+01,4.776890079766908936e-01
4.028067946434020996e+01,2.707482755191414348e-01,1.733622218354856082e-01,8.690216069535562360e-01,-1.775227626804537522e+02,-4.724220276084894721e+01,-4.634179669868099261e-01
4.030088853836059570e+01,2.682952181855104978e-01,1.744600684684074476e-01,8.663372862424416621e-01,-1.779349481241101216e+02,-4.614027374104109214e+01,3.070997052629607232e-02
4.031647539138793945e+01,2.632254091337283275e-01,1.771327067183654236e-01,8.620067913257372094e-01,-1.779352562041037515e+02,-4.487534266305063113e+01,2.507222074821696123e-01
4.033763241767883301e+01,2.594166878274244414e-01,1.793264353437374059e-01,8.588661821372591820e-01,-1.779876404911613008e+02,-4.400823805460597526e+01,5.293911495065976025e-01
4.035952210426330566e+01,2.542446389614417823e-01,1.825459193496660748e-01,8.547026039264307151e-01,-1.779548724764340193e+02,-4.288455958854427053e+01,7.716521102253873776e-01
4.037915515899658203e+01,2.495309216189033341e-01,1.858178158491415599e-01,8.510742789289352794e-01,-1.774313242475943468e+02,-4.191475094918516930e+01,4.131183752008018017e-01
4.039861083030700684e+01,2.445025186951942653e-01,1.882146823589274653e-01,8.471539627924006277e-01,-1.770191349406473194e+02,-4.079867840075548457e+01,-9.767229246833802891e-02
4.041148447990417480e+01,2.389933242963184767e-01,1.904777144581775716e-01,8.428189071242121466e-01,-1.768369806434580767e+02,-3.933420236823418747e+01,-4.487876672973538650e-01
4.043550324440002441e+01,2.356107706956339087e-01,1.920136961522400931e-01,8.400325303183343584e-01,-1.768858558677288499e+02,-3.842274443536430795e+01,-4.512229455354170304e-01
4.044993090629577637e+01,2.306670293498895852e-01,1.941852436485947409e-01,8.361873679023008599e-01,-1.771328531819059435e+02,-3.726728587053435149e+01,-3.133122781141366997e-01
4.047030282020568848e+01,2.259960404653819643e-01,1.964596995843267135e-01,8.329013154782345385e-01,-1.772932148171401820e+02,-3.629106036285421766e+01,-2.514666281935993841e-01
4.049166584014892578e+01,2.210787440604111143e-01,1.993258017254330994e-01,8.296335230100170266e-01,-1.772216077248901911e+02,-3.529638725664112542e+01,-2.633706482128719273e-01
4.051351141929626465e+01,2.160330322218942389e-01,2.019002805019750324e-01,8.266198201824195291e-01,-1.771718096455673503e+02,-3.425687648233235905e+01,-2.437888320449632940e-01
4.053207731246948242e+01,2.107505438659118546e-01,2.043398122046785892e-01,8.236971637468351037e-01,-1.770036368578924453e+02,-3.312434258147467858e+01,-2.167584374711407635e-01
4.055410051345825195e+01,2.046738257805978956e-01,2.072167095505081658e-01,8.204878491002148833e-01,-1.769005078287258925e+02,-3.163915615681049331e+01,-6.713294578475607899e-02
4.057082295417785645e+01,1.991719757115664735e-01,2.094925164701882669e-01,8.176812251258137598e-01,-1.770687061490752683e+02,-3.023197890460579984e+01,2.153064009232256715e-01
4.059020137786865234e+01,1.949429621745720764e-01,2.116224274221112367e-01,8.157379123997967607e-01,-1.771512704971033259e+02,-2.931317970920682114e+01,2.508048252195043126e-01
4.060158801078796387e+01,1.917288140635752813e-01,2.135040722390775525e-01,8.143769684048457469e-01,-1.770833324570433263e+02,-2.876354961874651295e+01,1.800572206983079571e-01
4.062192201614379883e+01,1.892411594244620687e-01,2.146666834231013010e-01,8.134124872505955617e-01,-1.770923089386389506e+02,-2.836349916324578757e+01,5.450050205026561040e-02
4.063934564590454102e+01,1.858133516266508023e-01,2.162610973888281218e-01,8.120248379052930066e-01,-1.771264243333024240e+02,-2.776231346139962142e+01,-1.337393779610047406e-01
4.065832591056823730e+01,1.816961955167360476e-01,2.181491614897905773e-01,8.103975149359760044e-01,-1.771244645287322612e+02,-2.695440711345280249e+01,-4.403282638290691442e-01
4.067895483970642090e+01,1.767193451841309881e-01,2.203167267501090487e-01,8.084899750523680817e-01,-1.771280568743727031e+02,-2.581531415101102311e+01,-4.601997952605186848e-01
4.070237135887145996e+01,1.709841448541147835e-01,2.225926222657735043e-01,8.063404871592017020e-01,-1.772771700706979630e+02,-2.435888793464302893e+01,-1.484878053047795077e-01
4.071757078170776367e+01,1.658572520899098124e-01,2.252355790057049001e-01,8.045167821308610856e-01,-1.771602787415362457e+02,-2.316553640986361273e+01,5.721495943390837030e-02
4.074194478988647461e+01,1.617754499082900976e-01,2.275970632047741860e-01,8.031230473358180744e-01,-1.770036078767711842e+02,-2.237679027724186653e+01,7.101794546053319390e-02
4.075706648826599121e+01,1.574576849971098813e-01,2.298578839217497172e-01,8.017298514698742995e-01,-1.768832939563170328e+02,-2.162004656874468367e+01,-1.154041045626307514e-02
4.077128458023071289e+01,1.525581859212809532e-01,2.324121866896094457e-01,8.002359833016157165e-01,-1.767858818194207799e+02,-2.069539674911212401e+01,-4.587967426157480051e-03
4.079003405570983887e+01,1.493716736293981273e-01,2.339149277513118685e-01,7.993908332709469544e-01,-1.767698226994467632e+02,-2.003692485661928657e+01,5.091252731315710350e-02
4.081071305274963379e+01,1.437790746571868394e-01,2.360782973669926232e-01,7.978264816346150035e-01,-1.768070868682377181e+02,-1.873222956288229213e+01,2.288984961802839890e-01
4.083313131332397461e+01,1.385672387427224761e-01,2.381095410689892944e-01,7.965075805971650880e-01,-1.768903825285548237e+02,-1.752376582537182870e+01,3.823422266554274418e-01
4.085098934173583984e+01,1.337591226870522565e-01,2.398728900029321875e-01,7.953976249644465479e-01,-1.769451498345632956e+02,-1.661297503239102724e+01,1.710784545647554000e-01
4.088026165962219238e+01,1.264262186793209120e-01,2.426829453395723535e-01,7.937735063805401170e-01,-1.769527939139898081e+02,-1.538869508545159626e+01,-5.775354417943253660e-01
4.089231753349304199e+01,1.249078921078928262e-01,2.432236247082009417e-01,7.936019537000398305e-01,-1.770051769804017567e+02,-1.510571936958922734e+01,-6.767505918038324575e-01
4.091234374046325684e+01,1.202225273813644912e-01,2.449463759363953996e-01,7.927171420276007963e-01,-1.771031148540600952e+02,-1.421155230495828548e+01,-6.590623999226307150e-01
4.094218897819519043e+01,1.152020348848913078e-01,2.467677171079230292e-01,7.918238827915389244e-01,-1.772255431057774331e+02,-1.315359605313560998e+01,-2.933209413797148724e-01
4.096482181549072266e+01,1.070579117177721806e-01,2.499493364253189964e-01,7.906663208108168917e-01,-1.771416462137019607e+02,-1.128108315526663219e+01,-1.034221966066880133e-01
4.098467540740966797e+01,1.014209429870564227e-01,2.523838177973035113e-01,7.899249589574796060e-01,-1.770038657654739609e+02,-1.006878896556905012e+01,4.731672294084761018e-03
4.100494265556335449e+01,9.861970057953078905e-02,2.541704952000130024e-01,7.895259746859514260e-01,-1.768304095856496758e+02,-9.628597882175309763e+00,1.978927199934750730e-03
4.102164244651794434e+01,9.577703564726824936e-02,2.557936088266873909e-01,7.887824607111040276e-01,-1.765885195046510034e+02,-9.297704405901255242e+00,-1.314342507259377152e-02
4.104274821281433105e+01,9.443880947504437740e-02,2.565462132340237678e-01,7.883109001719026399e-01,-1.764862315078979407e+02,-9.144208251586521286e+00,-2.210745537834325064e-02
4.105910825729370117e+01,9.271057617608527424e-02,2.572574825949416888e-01,7.876925649028871934e-01,-1.763948597092930584e+02,-8.893447575388394810e+00,-4.595082097443099062e-02
4.108264040946960449e+01,9.078393741724204158e-02,2.578147035524488428e-01,7.868679339307667053e-01,-1.763439034005315875e+02,-8.579667712888369380e+00,2.385643612936617485e-03
4.110539817810058594e+01,9.035204420633131950e-02,2.581033373836640887e-01,7.865175271921669431e-01,-1.763156711309845832e+02,-8.519572424578040426e+00,2.458306049425719453e-02
4.112199521064758301e+01,9.027637465232667136e-02,2.582146061621927169e-01,7.864431343878419689e-01,-1.763010052394555487e+02,-8.504793352307784104e+00,2.978132830170578116e-02
4.114215421676635742e+01,9.010178127430835959e-02,2.583325038170558585e-01,7.862697223049852635e-01,-1.762879052479283644e+02,-8.475225401924689095e+00,5.759058596186537871e-02
4.116483879089355469e+01,9.040657853460266902e-02,2.584439761764448229e-01,7.862607013728898364e-01,-1.762726189539719712e+02,-8.548227546394087994e+00,5.846513611680415751e-02
4.117963814735412598e+01,9.098699113609454159e-02,2.587020502214125717e-01,7.864063100637100900e-01,-1.762305670088902332e+02,-8.674700231376808901e+00,5.935898413496527165e-02
4.119706201553344727e+01,9.122397612302811376e-02,2.587614164366098812e-01,7.863843561036291119e-01,-1.762298958166437330e+02,-8.724823759196246087e+00,4.708470847592608616e-02
4.121724891662597656e+01,9.130744306949589717e-02,2.587089313619525544e-01,7.863873814616300084e-01,-1.762319926598528070e+02,-8.725798960845732921e+00,8.052785979821168449e-02
4.123742079734802246e+01,9.139951753667653611e-02,2.587614165652770692e-01,7.864193847049063546e-01,-1.762299140916184683e+02,-8.746803300523049884e+00,4.708756479009102575e-02
4.125755167007446289e+01,9.133065723538610903e-02,2.588134727468111018e-01,7.864122921329959048e-01,-1.762157244785577461e+02,-8.725819166795623971e+00,6.307530683049880627e-02
4.127806210517883301e+01,9.127976001935010630e-02,2.586158077426387036e-01,7.863769462815584088e-01,-1.762618587301623165e+02,-8.716616156519094716e+00,8.183108978634290320e-02
4.129578232765197754e+01,9.107937572743585175e-02,2.589248340380812530e-01,7.863029202419432595e-01,-1.762010304990775751e+02,-8.689068805658779482e+00,6.824596584955881784e-02
4.131880402565002441e+01,9.102784250188560022e-02,2.587792412183283486e-01,7.862709320285340420e-01,-1.762327336673101570e+02,-8.680808272413354842e+00,1.015228768012473443e-01
4.133567500114440918e+01,9.092780031142033703e-02,2.591475839213978061e-01,7.861543239518060666e-01,-1.761716891796441473e+02,-8.659531085606062106e+00,7.860572821911113173e-02
4.135767650604248047e+01,9.110342999021274479e-02,2.591475840496477168e-01,7.861892389523812419e-01,-1.761717196835183472e+02,-8.681510613668947940e+00,7.861040748109007770e-02
4.137480378150939941e+01,9.110402020031647952e-02,2.590954736945481063e-01,7.861857983654857440e-01,-1.761861428414481452e+02,-8.680551735794169943e+00,6.408726529291663976e-02
4.139458179473876953e+01,9.110342999021274479e-02,2.591475840496477168e-01,7.861892389523812419e-01,-1.761717196835183472e+02,-8.681510613668947940e+00,7.861040748109007770e-02
4.141516923904418945e+01,9.110342999021274479e-02,2.591475840496477168e-01,7.861892389523812419e-01,-1.761717196835183472e+02,-8.681510613668947940e+00,7.861040748109007770e-02
4.143430185317993164e+01,9.110342999021274479e-02,2.591475840496477168e-01,7.861892389523812419e-01,-1.761717196835183472e+02,-8.681510613668947940e+00,7.861040748109007770e-02
4.145439434051513672e+01,9.108012845990474948e-02,2.590429206141921514e-01,7.861642345309555191e-01,-1.761879859327604549e+02,-8.681486049626739643e+00,9.605023241141236179e-02
4.146990394592285156e+01,9.096781711817455984e-02,2.591066905305204893e-01,7.861576566124535148e-01,-1.761869016558237888e+02,-8.673235554311823137e+00,9.296223267736204721e-02
4.149149179458618164e+01,9.104494383724916207e-02,2.590612624120777752e-01,7.860898598309900009e-01,-1.762029597200481135e+02,-8.679467523564895259e+00,1.010718227163807104e-01
4.151005196571350098e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.152387714385986328e+01,9.089753275348479156e-02,2.591022605042505034e-01,7.860620276818849339e-01,-1.761874863342929132e+02,-8.665710608874013232e+00,8.522560822816069304e-02
4.154713034629821777e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.156292653083801270e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.158291983604431152e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.159822702407836914e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.161712670326232910e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.164301276206970215e+01,9.085255702007187517e-02,2.592068629448443517e-01,7.860766432509561641e-01,-1.761714499748157436e+02,-8.643801632672982294e+00,6.926956798133755699e-02
4.166339731216430664e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.167889642715454102e+01,9.100428979851833688e-02,2.591542683704706751e-01,7.860899476266136610e-01,-1.761733154797141481e+02,-8.666717699805937869e+00,1.012315995715013101e-01
4.169717073440551758e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.171228075027465820e+01,9.097602253447380216e-02,2.591132520379010873e-01,7.860828723753358060e-01,-1.761887526069690466e+02,-8.658490828624278990e+00,1.170666765036363910e-01
4.173628044128417969e+01,9.099934246518995296e-02,2.592179655290750562e-01,7.861078965420034148e-01,-1.761724873632566926e+02,-8.658521291790890473e+00,9.963345585744605437e-02
4.175718498229980469e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.177475404739379883e+01,9.099934246518995296e-02,2.592179655290750562e-01,7.861078965420034148e-01,-1.761724873632566926e+02,-8.658521291790890473e+00,9.963345585744605437e-02
4.179417753219604492e+01,9.082862203734015649e-02,2.591542682423603750e-01,7.860550706650568653e-01,-1.761732761994906014e+02,-8.644738185361406480e+00,1.012256072812733471e-01
4.181278586387634277e+01,9.097602253447380216e-02,2.591132520379010873e-01,7.860828723753358060e-01,-1.761887526069690466e+02,-8.658490828624278990e+00,1.170666765036363910e-01
4.183570051193237305e+01,9.100428979851833688e-02,2.591542683704706751e-01,7.860899476266136610e-01,-1.761733154797141481e+02,-8.666717699805937869e+00,1.012315995715013101e-01
4.185368800163269043e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.187306118011474609e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.189868283271789551e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.191251945495605469e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.193330430984497070e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.195246767997741699e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.197084617614746094e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.199031114578247070e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.201007580757141113e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
4.202921605110168457e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.204479718208312988e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.206601095199584961e+01,9.109651489312647898e-02,2.592069447646380698e-01,7.861219521560813828e-01,-1.761712528850116257e+02,-8.687711660623648413e+00,6.778907142899560923e-02
4.208490133285522461e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.210562062263488770e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.212187147140502930e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.213863992691040039e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.215756440162658691e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.217641782760620117e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.219587540626525879e+01,9.082923039496998419e-02,2.591021580254995182e-01,7.860516311455456595e-01,-1.761877087814474407e+02,-8.643779698688252466e+00,8.670385868075225488e-02
4.221358203887939453e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.223157882690429688e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.225193619728088379e+01,9.082428811505066646e-02,2.591658552167414586e-01,7.860695811395828070e-01,-1.761868833892961277e+02,-8.635583082514001418e+00,8.510614353893461437e-02
4.227193284034729004e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.228936433792114258e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.231008505821228027e+01,9.097664400785608618e-02,2.590611410510199608e-01,7.860794468955345504e-01,-1.762031816232718597e+02,-8.657536219513104925e+00,1.025441361573433269e-01
4.232926058769226074e+01,9.085196229633241138e-02,2.592589723520938860e-01,7.860800973897109634e-01,-1.761570173575666729e+02,-8.644764193334001590e+00,8.379104180586761930e-02
4.235159873962402344e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.237135696411132812e+01,9.102762045500659149e-02,2.592589724802369378e-01,7.861149833031110257e-01,-1.761570498723816627e+02,-8.666743718577743394e+00,8.379601593716708152e-02
4.239003753662109375e+01,9.091927257774992666e-02,2.591057082451610483e-01,7.860701338757241086e-01,-1.761819979737887252e+02,-8.649972699042882240e+00,5.967681003211593171e-02
4.241543102264404297e+01,9.099995031008871471e-02,2.591658553448455971e-01,7.861044564375122556e-01,-1.761869164136248287e+02,-8.657562607014106959e+00,8.511118911910685314e-02
4.242828035354614258e+01,9.085196229633241138e-02,2.592589723520938860e-01,7.860800973897109634e-01,-1.761570173575666729e+02,-8.644764193334001590e+00,8.379104180586761930e-02
4.244767045974731445e+01,9.102821650383682850e-02,2.592068630729882361e-01,7.861115293927556369e-01,-1.761714768545614902e+02,-8.665781165357914873e+00,6.927369360280312416e-02
4.246858501434326172e+01,9.100489947562975801e-02,2.591021581536106511e-01,7.860865083407310161e-01,-1.761877424264811509e+02,-8.665759222269345585e+00,8.670900233552196468e-02
